seed,implementation,algorithm,scope,deck_name,deck_card_count,query_id,query_text,expected_guid,top_guid,match,wall_ms,rank_ms,parse_ms,index_ms,timestamp,error
64,rust,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,p^(U4eU}Kf,how do monitoring and auditing complement each other?,p^(U4eU}Kf,p^(U4eU}Kf,true,0.467,0.467,25.654,2.127,2025-10-12T19:42:25.426601+00:00,
64,python,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,G2+x%+oILe,how can privacy risks in ai be mitigated?,G2+x%+oILe,G2+x%+oILe,true,0.221,0.218,,,2025-10-12T19:42:25.601539+00:00,
64,rust,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,G2+x%+oILe,how can privacy risks in ai be mitigated?,G2+x%+oILe,G2+x%+oILe,true,0.488,0.488,26.538,2.088,2025-10-12T19:42:25.727458+00:00,
64,python,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,jQ-hl:Z>V^,how do ui choices reduce social-engineering success?,jQ-hl:Z>V^,jQ-hl:Z>V^,true,0.230,0.226,,,2025-10-12T19:42:25.905446+00:00,
64,rust,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,jQ-hl:Z>V^,how do ui choices reduce social-engineering success?,jQ-hl:Z>V^,jQ-hl:Z>V^,true,0.510,0.510,26.522,2.289,2025-10-12T19:42:26.032509+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""M1#9Y,fd[4""","what is a loop in an algorithm, as explained in chapter 1 of discovering computer science?","""M1#9Y,fd[4""","""M1#9Y,fd[4""",true,0.131,0.130,,,2025-10-12T19:42:26.207566+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""M1#9Y,fd[4""","what is a loop in an algorithm, as explained in chapter 1 of discovering computer science?","""M1#9Y,fd[4""","""M1#9Y,fd[4""",true,1.260,1.260,25.888,4.391,2025-10-12T19:42:26.339112+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""i#sTTK.@U,""",what is the primary cybersecurity challenge as computing becomes more integrated into daily life?,"""i#sTTK.@U,""","""i#sTTK.@U,""",true,0.129,0.127,,,2025-10-12T19:42:26.519009+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""i#sTTK.@U,""",what is the primary cybersecurity challenge as computing becomes more integrated into daily life?,"""i#sTTK.@U,""","""i#sTTK.@U,""",true,1.460,1.460,25.545,4.350,2025-10-12T19:42:26.646516+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,A+T%KFV9!O,how does technology serve as a platform for cultural expression?,A+T%KFV9!O,A+T%KFV9!O,true,0.066,0.065,,,2025-10-12T19:42:26.820805+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,A+T%KFV9!O,how does technology serve as a platform for cultural expression?,A+T%KFV9!O,A+T%KFV9!O,true,0.706,0.706,26.971,4.393,2025-10-12T19:42:26.950366+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"kmc:U|&!i,",list some major ethical and social challenges in computing.,"kmc:U|&!i,","kmc:U|&!i,",true,0.119,0.117,,,2025-10-12T19:42:27.125089+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"kmc:U|&!i,",list some major ethical and social challenges in computing.,"kmc:U|&!i,","kmc:U|&!i,",true,1.019,1.019,25.714,4.446,2025-10-12T19:42:27.256269+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,tl^/vySVPX,"how does boolean algebra represent classes, per chapter 3 of a brief history of computing?",tl^/vySVPX,,false,,,,,2025-10-12T19:42:27.430713+00:00,Non-zero exit (1)
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,tl^/vySVPX,"how does boolean algebra represent classes, per chapter 3 of a brief history of computing?",tl^/vySVPX,tl^/vySVPX,true,1.528,1.528,27.347,4.401,2025-10-12T19:42:27.552675+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,K^29v+Oq~9,what are the four steps of polya’s problem-solving framework adapted for computational problem-solving in chapter 1 of discovering computer science?,K^29v+Oq~9,K^29v+Oq~9,true,0.153,0.151,,,2025-10-12T19:42:27.730739+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,K^29v+Oq~9,what are the four steps of polya’s problem-solving framework adapted for computational problem-solving in chapter 1 of discovering computer science?,K^29v+Oq~9,K^29v+Oq~9,true,2.051,2.051,25.653,4.817,2025-10-12T19:42:27.859911+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,fV`ZO/5Lv_,"what was the purpose of kelvin’s tide-predicting analog computer, as described in chapter 1 of a brief history of computing?",fV`ZO/5Lv_,fV`ZO/5Lv_,true,0.171,0.169,,,2025-10-12T19:42:28.035370+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,fV`ZO/5Lv_,"what was the purpose of kelvin’s tide-predicting analog computer, as described in chapter 1 of a brief history of computing?",fV`ZO/5Lv_,fV`ZO/5Lv_,true,1.605,1.605,25.774,4.449,2025-10-12T19:42:28.165245+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""dPl#z(N},+""","how can python programming reflect cultural inclusivity, according to the creative assessment?","""dPl#z(N},+""","""dPl#z(N},+""",true,0.079,0.077,,,2025-10-12T19:42:28.344260+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""dPl#z(N},+""","how can python programming reflect cultural inclusivity, according to the creative assessment?","""dPl#z(N},+""","""dPl#z(N},+""",true,0.901,0.901,26.520,4.495,2025-10-12T19:42:28.469359+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,B{LeodCEk-,"who built the first working difference engine, according to chapter 3 of a brief history of computing?",B{LeodCEk-,B{LeodCEk-,true,0.141,0.139,,,2025-10-12T19:42:28.648033+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,B{LeodCEk-,"who built the first working difference engine, according to chapter 3 of a brief history of computing?",B{LeodCEk-,B{LeodCEk-,true,1.427,1.426,25.580,4.429,2025-10-12T19:42:28.776919+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""O{#g:atj)t""","""what are """"insider threats"""" in cybersecurity?""","""O{#g:atj)t""","""O{#g:atj)t""",true,0.096,0.094,,,2025-10-12T19:42:28.955995+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"""O{#g:atj)t""","""what are """"insider threats"""" in cybersecurity?""","""O{#g:atj)t""","""O{#g:atj)t""",true,0.768,0.768,25.864,4.398,2025-10-12T19:42:29.081369+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,L6+vAPSY6V,how is the non-standard connective “unless” translated in truth-functional logic?,L6+vAPSY6V,"""P<yKYl#Q6j""",false,0.095,0.093,,,2025-10-12T19:42:29.258363+00:00,
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,L6+vAPSY6V,how is the non-standard connective “unless” translated in truth-functional logic?,L6+vAPSY6V,"""P<yKYl#Q6j""",false,0.912,0.912,25.980,3.551,2025-10-12T19:42:29.388840+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,xg_?9fTDJ?,what is deductive logic per chapter 1 of everyday life to formal systems?,xg_?9fTDJ?,xg_?9fTDJ?,true,0.130,0.128,,,2025-10-12T19:42:29.561678+00:00,
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,xg_?9fTDJ?,what is deductive logic per chapter 1 of everyday life to formal systems?,xg_?9fTDJ?,xg_?9fTDJ?,true,1.264,1.264,27.942,3.536,2025-10-12T19:42:29.685264+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,Ko!kctM>pa,why is (p • q) ˅ r ambiguous?,Ko!kctM>pa,,false,,,,,2025-10-12T19:42:29.856387+00:00,Non-zero exit (1)
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,Ko!kctM>pa,why is (p • q) ˅ r ambiguous?,Ko!kctM>pa,Ko!kctM>pa,true,0.160,0.160,26.588,3.595,2025-10-12T19:42:29.979675+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,byts|)Fd%x,what is the definition of negation (~p)?,byts|)Fd%x,byts|)Fd%x,true,0.100,0.098,,,2025-10-12T19:42:30.156720+00:00,
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,byts|)Fd%x,what is the definition of negation (~p)?,byts|)Fd%x,byts|)Fd%x,true,0.776,0.776,26.022,3.580,2025-10-12T19:42:30.285221+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,s)MR?y_Ix7,what are relational predicates?,s)MR?y_Ix7,s)MR?y_Ix7,true,0.094,0.093,,,2025-10-12T19:42:30.457800+00:00,
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,s)MR?y_Ix7,what are relational predicates?,s)MR?y_Ix7,s)MR?y_Ix7,true,0.736,0.736,25.843,3.542,2025-10-12T19:42:30.591377+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,QIBV4j$uR_,what are quantifiers in logic?,QIBV4j$uR_,,false,,,,,2025-10-12T19:42:30.764057+00:00,Non-zero exit (1)
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,QIBV4j$uR_,what are quantifiers in logic?,QIBV4j$uR_,QIBV4j$uR_,true,0.852,0.851,25.895,3.644,2025-10-12T19:42:30.879214+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,bXlm5Vf]WI,what makes an argument form valid in truth-table terms?,bXlm5Vf]WI,bXlm5Vf]WI,true,0.142,0.140,,,2025-10-12T19:42:31.052120+00:00,
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,bXlm5Vf]WI,what makes an argument form valid in truth-table terms?,bXlm5Vf]WI,bXlm5Vf]WI,true,1.155,1.155,26.389,3.632,2025-10-12T19:42:31.180252+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,d47pk5^fh+,"what is rule 5 for definition by genus and difference, according to chapter 2 of everyday life to formal systems?",d47pk5^fh+,d47pk5^fh+,true,0.124,0.122,,,2025-10-12T19:42:31.362227+00:00,
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,d47pk5^fh+,"what is rule 5 for definition by genus and difference, according to chapter 2 of everyday life to formal systems?",d47pk5^fh+,d47pk5^fh+,true,1.363,1.363,26.709,3.557,2025-10-12T19:42:31.491558+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,"HLzdZ8|],-",what is the fallacy of affirming the consequent?,"HLzdZ8|],-",,false,,,,,2025-10-12T19:42:31.665986+00:00,Non-zero exit (1)
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,"HLzdZ8|],-",what is the fallacy of affirming the consequent?,"HLzdZ8|],-","HLzdZ8|],-",true,0.828,0.828,27.322,3.628,2025-10-12T19:42:31.784478+00:00,
64,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,"""K{jx8#]6IW""",what is the truth table of one variable (p)?,"""K{jx8#]6IW""","""K{jx8#]6IW""",true,0.118,0.116,,,2025-10-12T19:42:31.961846+00:00,
64,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,"""K{jx8#]6IW""",what is the truth table of one variable (p)?,"""K{jx8#]6IW""","""K{jx8#]6IW""",true,0.925,0.925,26.288,3.580,2025-10-12T19:42:32.086208+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,fv%!6<ue25,"according to chapter 3 of culturally responsive computing, what challenges do open-source projects face in promoting cultural diversity?",fv%!6<ue25,fv%!6<ue25,true,0.075,0.074,,,2025-10-12T19:42:32.265255+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,fv%!6<ue25,"according to chapter 3 of culturally responsive computing, what challenges do open-source projects face in promoting cultural diversity?",fv%!6<ue25,fv%!6<ue25,true,0.549,0.549,26.615,1.269,2025-10-12T19:42:32.395805+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,OFo]m.](+I,what is data underrepresentation bias?,OFo]m.](+I,OFo]m.](+I,true,0.042,0.040,,,2025-10-12T19:42:32.568475+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,OFo]m.](+I,what is data underrepresentation bias?,OFo]m.](+I,OFo]m.](+I,true,0.241,0.240,25.705,1.284,2025-10-12T19:42:32.695358+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,gpPMMjP9mu,why are algorithms often mistakenly seen as impartial?,gpPMMjP9mu,gpPMMjP9mu,true,0.037,0.036,,,2025-10-12T19:42:32.866517+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,gpPMMjP9mu,why are algorithms often mistakenly seen as impartial?,gpPMMjP9mu,gpPMMjP9mu,true,0.166,0.166,26.346,1.274,2025-10-12T19:42:32.991691+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,dLQnqabMIC,what does big-o notation measure?,dLQnqabMIC,dLQnqabMIC,true,0.045,0.043,,,2025-10-12T19:42:33.165163+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,dLQnqabMIC,what does big-o notation measure?,dLQnqabMIC,dLQnqabMIC,true,0.277,0.277,25.701,1.296,2025-10-12T19:42:33.291441+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"""p|42p#T|aQ""","according to chapter 3 of culturally responsive computing, how does github bridge cultural gaps in programming?","""p|42p#T|aQ""","""p|42p#T|aQ""",true,0.067,0.066,,,2025-10-12T19:42:33.464946+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"""p|42p#T|aQ""","according to chapter 3 of culturally responsive computing, how does github bridge cultural gaps in programming?","""p|42p#T|aQ""","""p|42p#T|aQ""",true,0.470,0.469,26.797,1.290,2025-10-12T19:42:33.595679+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"E6~wt{kez,",where does the term “algorithm” originate?,"E6~wt{kez,","E6~wt{kez,",true,0.039,0.037,,,2025-10-12T19:42:33.769965+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"E6~wt{kez,",where does the term “algorithm” originate?,"E6~wt{kez,","E6~wt{kez,",true,0.184,0.184,26.126,1.313,2025-10-12T19:42:33.912883+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,G}X>1iN&2O,what is pseudocode used for?,G}X>1iN&2O,G}X>1iN&2O,true,0.056,0.054,,,2025-10-12T19:42:34.100101+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,G}X>1iN&2O,what is pseudocode used for?,G}X>1iN&2O,G}X>1iN&2O,true,0.201,0.200,26.148,1.288,2025-10-12T19:42:34.237908+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,d2q{|Pa37i,"according to chapter 3 of culturally responsive computing, what cultural views are reflected in object-oriented programming (oop)?",d2q{|Pa37i,d2q{|Pa37i,true,0.076,0.074,,,2025-10-12T19:42:34.416838+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,d2q{|Pa37i,"according to chapter 3 of culturally responsive computing, what cultural views are reflected in object-oriented programming (oop)?",d2q{|Pa37i,d2q{|Pa37i,true,0.535,0.535,26.093,1.349,2025-10-12T19:42:34.546782+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"c,6Je*oyyt",define recursion in algorithms.,"c,6Je*oyyt",B+a@)R{3/n,false,0.034,0.032,,,2025-10-12T19:42:34.719733+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"c,6Je*oyyt",define recursion in algorithms.,"c,6Je*oyyt",B+a@)R{3/n,false,0.105,0.105,25.953,1.307,2025-10-12T19:42:34.848853+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,MM]tRy6fA$,what is the role of transparency in algorithmic processes?,MM]tRy6fA$,MM]tRy6fA$,true,0.047,0.045,,,2025-10-12T19:42:35.022910+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,MM]tRy6fA$,what is the role of transparency in algorithmic processes?,MM]tRy6fA$,MM]tRy6fA$,true,0.259,0.259,27.069,1.334,2025-10-12T19:42:35.151555+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,zf}Ez1&b;),what are key dad principles?,zf}Ez1&b;),zf}Ez1&b;),true,0.571,0.569,,,2025-10-12T19:42:35.330962+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,zf}Ez1&b;),what are key dad principles?,zf}Ez1&b;),zf}Ez1&b;),true,4.029,4.029,26.350,15.356,2025-10-12T19:42:35.469203+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,LE80q?>ZbI,can you mix architectural styles?,LE80q?>ZbI,LE80q?>ZbI,true,0.078,0.076,,,2025-10-12T19:42:35.666865+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,LE80q?>ZbI,can you mix architectural styles?,LE80q?>ZbI,LE80q?>ZbI,true,1.470,1.470,25.900,15.601,2025-10-12T19:42:35.804131+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,rFu=<?jh8$,why is learning new programming languages valuable?,rFu=<?jh8$,rFu=<?jh8$,true,0.187,0.185,,,2025-10-12T19:42:36.000852+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,rFu=<?jh8$,why is learning new programming languages valuable?,rFu=<?jh8$,rFu=<?jh8$,true,2.420,2.420,26.649,16.325,2025-10-12T19:42:36.136200+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,N6Cf0aWBua,what core roles does dsdm specify?,N6Cf0aWBua,N6Cf0aWBua,true,0.639,0.637,,,2025-10-12T19:42:36.331140+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,N6Cf0aWBua,what core roles does dsdm specify?,N6Cf0aWBua,N6Cf0aWBua,true,4.298,4.298,26.417,15.682,2025-10-12T19:42:36.464987+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,rF;S`r`.7C,why should developers be careful about refactoring buggy code?,rF;S`r`.7C,rF;S`r`.7C,true,0.202,0.200,,,2025-10-12T19:42:36.658181+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,rF;S`r`.7C,why should developers be careful about refactoring buggy code?,rF;S`r`.7C,rF;S`r`.7C,true,2.894,2.893,25.926,15.882,2025-10-12T19:42:36.786839+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,b@mf99fWXI,what is the user interface in a mobile app?,b@mf99fWXI,b@mf99fWXI,true,0.481,0.479,,,2025-10-12T19:42:36.980526+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,b@mf99fWXI,what is the user interface in a mobile app?,b@mf99fWXI,b@mf99fWXI,true,3.740,3.740,26.415,15.378,2025-10-12T19:42:37.112912+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,b29a>1=!v?,what is the cleanroom development model?,b29a>1=!v?,b29a>1=!v?,true,0.622,0.620,,,2025-10-12T19:42:37.305105+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,b29a>1=!v?,what is the cleanroom development model?,b29a>1=!v?,b29a>1=!v?,true,3.466,3.466,26.346,15.743,2025-10-12T19:42:37.439357+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,L%^|aVnMuR,what cultural challenges can arise in digital transformation?,L%^|aVnMuR,L%^|aVnMuR,true,0.518,0.515,,,2025-10-12T19:42:37.628130+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,L%^|aVnMuR,what cultural challenges can arise in digital transformation?,L%^|aVnMuR,L%^|aVnMuR,true,4.461,4.460,25.934,15.416,2025-10-12T19:42:37.762800+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,Q%!x[Kci7f,why is assuming everything will work a mistake?,Q%!x[Kci7f,Q%!x[Kci7f,true,0.172,0.170,,,2025-10-12T19:42:37.952824+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,Q%!x[Kci7f,why is assuming everything will work a mistake?,Q%!x[Kci7f,Q%!x[Kci7f,true,2.174,2.174,25.811,15.660,2025-10-12T19:42:38.086568+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,tOL0BJ-!/3,what is generalization in inheritance hierarchies?,tOL0BJ-!/3,tOL0BJ-!/3,true,0.553,0.550,,,2025-10-12T19:42:38.284155+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,tOL0BJ-!/3,what is generalization in inheritance hierarchies?,tOL0BJ-!/3,tOL0BJ-!/3,true,3.479,3.479,25.891,15.309,2025-10-12T19:42:38.419130+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,bm^p3Xs$D,why standardize features before pca?,bm^p3Xs$D,bm^p3Xs$D,true,0.138,0.137,,,2025-10-12T19:42:38.607642+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,bm^p3Xs$D,why standardize features before pca?,bm^p3Xs$D,bm^p3Xs$D,true,1.783,1.783,25.776,16.051,2025-10-12T19:42:38.742832+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,ktd:QS:Azs,why shouldn’t models be tuned on the test set?,ktd:QS:Azs,ktd:QS:Azs,true,0.116,0.114,,,2025-10-12T19:42:38.933098+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,ktd:QS:Azs,why shouldn’t models be tuned on the test set?,ktd:QS:Azs,ktd:QS:Azs,true,2.666,2.665,26.726,16.581,2025-10-12T19:42:39.064212+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"h+K@`>,gE[",what are common sources of bias in healthcare ai?,"h+K@`>,gE[","h+K@`>,gE[",true,0.468,0.466,,,2025-10-12T19:42:39.253268+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"h+K@`>,gE[",what are common sources of bias in healthcare ai?,"h+K@`>,gE[","h+K@`>,gE[",true,4.327,4.326,26.417,15.985,2025-10-12T19:42:39.389156+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,A^*Q]]cnrW,how do we avoid trivial/redundant qars?,A^*Q]]cnrW,,false,,,,,2025-10-12T19:42:39.580299+00:00,Non-zero exit (1)
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,A^*Q]]cnrW,how do we avoid trivial/redundant qars?,A^*Q]]cnrW,A^*Q]]cnrW,true,3.209,3.209,25.565,16.066,2025-10-12T19:42:39.707340+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"EhCegYA+,e",how do active challenges like i/o bottlenecks impact real time?,"EhCegYA+,e","EhCegYA+,e",true,0.287,0.285,,,2025-10-12T19:42:39.895089+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"EhCegYA+,e",how do active challenges like i/o bottlenecks impact real time?,"EhCegYA+,e","EhCegYA+,e",true,3.742,3.742,26.259,16.708,2025-10-12T19:42:40.026037+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,OPXt^TpRr+,how can decision trees be converted to rule sets?,OPXt^TpRr+,OPXt^TpRr+,true,0.249,0.246,,,2025-10-12T19:42:40.221004+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,OPXt^TpRr+,how can decision trees be converted to rule sets?,OPXt^TpRr+,OPXt^TpRr+,true,3.173,3.172,25.957,17.066,2025-10-12T19:42:40.354891+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,x)|VYegWDo,what are some common supervised learning algorithms?,x)|VYegWDo,x)|VYegWDo,true,0.520,0.518,,,2025-10-12T19:42:40.549078+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,x)|VYegWDo,what are some common supervised learning algorithms?,x)|VYegWDo,x)|VYegWDo,true,3.982,3.982,25.978,16.285,2025-10-12T19:42:40.676635+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,m?MKd4=$z^,what are discrete vs. continuous quantitative attributes?,m?MKd4=$z^,m?MKd4=$z^,true,0.549,0.547,,,2025-10-12T19:42:40.875748+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,m?MKd4=$z^,what are discrete vs. continuous quantitative attributes?,m?MKd4=$z^,m?MKd4=$z^,true,4.074,4.074,26.067,16.367,2025-10-12T19:42:41.021843+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,y8]g04gG>I,how do you compute the mean of a list?,y8]g04gG>I,y8]g04gG>I,true,0.396,0.393,,,2025-10-12T19:42:41.224998+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,y8]g04gG>I,how do you compute the mean of a list?,y8]g04gG>I,y8]g04gG>I,true,3.157,3.156,26.719,16.410,2025-10-12T19:42:41.375371+00:00,
64,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,tFJ&~ruki*,why is numpy useful for working with two-dimensional data?,tFJ&~ruki*,tFJ&~ruki*,true,0.215,0.212,,,2025-10-12T19:42:41.575206+00:00,
64,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,tFJ&~ruki*,why is numpy useful for working with two-dimensional data?,tFJ&~ruki*,tFJ&~ruki*,true,2.728,2.728,26.863,16.030,2025-10-12T19:42:41.711192+00:00,
