seed,implementation,algorithm,scope,deck_name,deck_card_count,query_id,query_text,expected_guid,top_guid,match,wall_ms,rank_ms,parse_ms,index_ms,timestamp,error
42,rust,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"""vd1K&%!E[#""",what are five ai-driven iui design methods and their roles?,"""vd1K&%!E[#""","""vd1K&%!E[#""",true,0.584,0.584,26.138,2.118,2025-10-11T18:59:50.486519+00:00,
42,python,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,rHbpnb5~z<,what is the overarching goal of responsible ai?,rHbpnb5~z<,rHbpnb5~z<,true,0.223,0.220,,,2025-10-11T18:59:50.659475+00:00,
42,rust,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,rHbpnb5~z<,what is the overarching goal of responsible ai?,rHbpnb5~z<,rHbpnb5~z<,true,0.494,0.494,25.633,2.274,2025-10-11T18:59:50.797268+00:00,
42,python,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"""qyf#I].75z""",how do we measure ai value ethically?,"""qyf#I].75z""","""qyf#I].75z""",true,0.230,0.227,,,2025-10-11T18:59:50.967548+00:00,
42,rust,keyword,topic,Launch into Computing::Unit 06 - Principles of Artificial Intelligence (AI),247,"""qyf#I].75z""",how do we measure ai value ethically?,"""qyf#I].75z""","""qyf#I].75z""",true,0.549,0.549,26.164,2.153,2025-10-11T18:59:51.100003+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"NFe22,r9_s",what is an example of culturally sensitive health technology mentioned in the chapter?,"NFe22,r9_s","NFe22,r9_s",true,0.134,0.131,,,2025-10-11T18:59:51.276560+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"NFe22,r9_s",what is an example of culturally sensitive health technology mentioned in the chapter?,"NFe22,r9_s","NFe22,r9_s",true,1.340,1.340,26.190,4.401,2025-10-11T18:59:51.405517+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"yX3,L{o1)(","why is pseudocode useful in algorithm design, according to chapter 1 of discovering computer science?","yX3,L{o1)(","yX3,L{o1)(",true,0.113,0.111,,,2025-10-11T18:59:51.583518+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,"yX3,L{o1)(","why is pseudocode useful in algorithm design, according to chapter 1 of discovering computer science?","yX3,L{o1)(","yX3,L{o1)(",true,1.224,1.224,25.922,4.404,2025-10-11T18:59:51.715666+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,BZYQA/Wmv1,"what is the von neumann architecture, as described in chapter 1 of a brief history of computing?",BZYQA/Wmv1,BZYQA/Wmv1,true,0.159,0.157,,,2025-10-11T18:59:51.893262+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,BZYQA/Wmv1,"what is the von neumann architecture, as described in chapter 1 of a brief history of computing?",BZYQA/Wmv1,BZYQA/Wmv1,true,1.539,1.538,25.950,5.087,2025-10-11T18:59:52.022461+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,GB{gVt!+.:,what is algorithmic bias in ai?,GB{gVt!+.:,GB{gVt!+.:,true,0.099,0.097,,,2025-10-11T18:59:52.200500+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,GB{gVt!+.:,what is algorithmic bias in ai?,GB{gVt!+.:,GB{gVt!+.:,true,0.805,0.804,26.310,4.498,2025-10-11T18:59:52.330382+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,fog:L)nj-Y,"how is a decimal number converted to binary, according to chapter 3 of a brief history of computing?",fog:L)nj-Y,,false,,,,,2025-10-11T18:59:52.506973+00:00,Non-zero exit (1)
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,fog:L)nj-Y,"how is a decimal number converted to binary, according to chapter 3 of a brief history of computing?",fog:L)nj-Y,fog:L)nj-Y,true,1.504,1.504,26.051,4.390,2025-10-11T18:59:52.640590+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,f@bL0{zc!@,"in chapter 1 of discovering computer science, what is a computational problem defined as?",f@bL0{zc!@,f@bL0{zc!@,true,0.127,0.125,,,2025-10-11T18:59:52.816843+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,f@bL0{zc!@,"in chapter 1 of discovering computer science, what is a computational problem defined as?",f@bL0{zc!@,f@bL0{zc!@,true,1.323,1.323,26.448,4.497,2025-10-11T18:59:52.945845+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,j~exD$UQnW,"what is the rhind papyrus, and what is its significance, per chapter 2 of a brief history of computing?",j~exD$UQnW,j~exD$UQnW,true,0.166,0.164,,,2025-10-11T18:59:53.126737+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,j~exD$UQnW,"what is the rhind papyrus, and what is its significance, per chapter 2 of a brief history of computing?",j~exD$UQnW,j~exD$UQnW,true,1.563,1.563,25.817,4.352,2025-10-11T18:59:53.254936+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,zV:b78%Cax,what environmental concern is raised in chapter 2 of a brief history of computing regarding modern technology?,zV:b78%Cax,zV:b78%Cax,true,0.168,0.166,,,2025-10-11T18:59:53.425490+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,zV:b78%Cax,what environmental concern is raised in chapter 2 of a brief history of computing regarding modern technology?,zV:b78%Cax,zV:b78%Cax,true,1.651,1.651,26.286,4.411,2025-10-11T18:59:53.559948+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,i(c$F-gDVE,"what is thales’s theorem, as described in chapter 2 of a brief history of computing?",i(c$F-gDVE,,false,,,,,2025-10-11T18:59:53.735822+00:00,Non-zero exit (1)
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,i(c$F-gDVE,"what is thales’s theorem, as described in chapter 2 of a brief history of computing?",i(c$F-gDVE,i(c$F-gDVE,true,1.405,1.405,25.305,4.413,2025-10-11T18:59:53.859765+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,ljnhB;MFXn,how did japan contribute to the post-war computing boom?,ljnhB;MFXn,ljnhB;MFXn,true,0.122,0.120,,,2025-10-11T18:59:54.035802+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 01 - What is Computing?,159,ljnhB;MFXn,how did japan contribute to the post-war computing boom?,ljnhB;MFXn,ljnhB;MFXn,true,1.178,1.178,25.527,4.574,2025-10-11T18:59:54.167096+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,O0w&5)B|~`,what is required for a statement form to become a statement in terms of variables?,O0w&5)B|~`,O0w&5)B|~`,true,0.113,0.111,,,2025-10-11T18:59:54.348882+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,O0w&5)B|~`,what is required for a statement form to become a statement in terms of variables?,O0w&5)B|~`,O0w&5)B|~`,true,1.004,1.004,26.951,3.701,2025-10-11T18:59:54.477186+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,p`MQ)QT9gR,why is refutation by analogy used in truth-functional logic?,p`MQ)QT9gR,p`MQ)QT9gR,true,0.082,0.081,,,2025-10-11T18:59:54.655525+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,p`MQ)QT9gR,why is refutation by analogy used in truth-functional logic?,p`MQ)QT9gR,p`MQ)QT9gR,true,0.743,0.743,25.805,3.581,2025-10-11T18:59:54.787052+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,BBy?aaevBB,"how can python handle culturally sensitive date formats, as described in chapter 2 of culturally responsive computing?",BBy?aaevBB,BBy?aaevBB,true,0.073,0.072,,,2025-10-11T18:59:54.960247+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,BBy?aaevBB,"how can python handle culturally sensitive date formats, as described in chapter 2 of culturally responsive computing?",BBy?aaevBB,BBy?aaevBB,true,0.968,0.968,25.843,3.640,2025-10-11T18:59:55.090950+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,"""htZg@&G@#N""",what is the role of logical punctuation in truth-functional logic?,"""htZg@&G@#N""","""htZg@&G@#N""",true,0.126,0.124,,,2025-10-11T18:59:55.265943+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,"""htZg@&G@#N""",what is the role of logical punctuation in truth-functional logic?,"""htZg@&G@#N""","""htZg@&G@#N""",true,1.123,1.123,26.447,3.635,2025-10-11T18:59:55.389311+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,e~4mt`O+aV,how are individuals and properties represented in truth-functional logic?,e~4mt`O+aV,e~4mt`O+aV,true,0.088,0.086,,,2025-10-11T18:59:55.572483+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,e~4mt`O+aV,how are individuals and properties represented in truth-functional logic?,e~4mt`O+aV,e~4mt`O+aV,true,0.801,0.801,26.169,3.580,2025-10-11T18:59:55.705628+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,Ab^u1ldZ31,"how many possible combinations of truth-values exist for two variables (p, q)?",Ab^u1ldZ31,Ab^u1ldZ31,true,0.082,0.080,,,2025-10-11T18:59:55.896773+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,Ab^u1ldZ31,"how many possible combinations of truth-values exist for two variables (p, q)?",Ab^u1ldZ31,Ab^u1ldZ31,true,0.836,0.836,26.412,3.609,2025-10-11T18:59:56.025727+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,KbIn2$jq0d,what is the genus in a connotative definition?,KbIn2$jq0d,KbIn2$jq0d,true,0.104,0.102,,,2025-10-11T18:59:56.202131+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,KbIn2$jq0d,what is the genus in a connotative definition?,KbIn2$jq0d,KbIn2$jq0d,true,0.823,0.823,26.286,3.605,2025-10-11T18:59:56.335806+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,k+EBhEy5wm,what does the quantity of a categorical proposition specify?,k+EBhEy5wm,k+EBhEy5wm,true,0.104,0.102,,,2025-10-11T18:59:56.522425+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,k+EBhEy5wm,what does the quantity of a categorical proposition specify?,k+EBhEy5wm,k+EBhEy5wm,true,0.943,0.943,25.353,3.626,2025-10-11T18:59:56.654791+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,OI_ejgCURb,truth table for negation (~p),OI_ejgCURb,OI_ejgCURb,true,0.059,0.057,,,2025-10-11T18:59:56.826738+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,OI_ejgCURb,truth table for negation (~p),OI_ejgCURb,OI_ejgCURb,true,0.396,0.396,25.736,3.637,2025-10-11T18:59:56.956860+00:00,
42,python,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,FIcjCP].$k,what is a lexical definition?,FIcjCP].$k,FIcjCP].$k,true,0.106,0.104,,,2025-10-11T18:59:57.135840+00:00,
42,rust,tfidf,topic,"Launch into Computing::Unit 02 - Logical Foundations: Boolean Algebra, Gates, and Set Theory",168,FIcjCP].$k,what is a lexical definition?,FIcjCP].$k,FIcjCP].$k,true,0.834,0.834,26.272,3.804,2025-10-11T18:59:57.269294+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"CUI=:]?r,Z","according to chapter 3 of culturally responsive computing, what emerging trends are shaping programming language design across cultures?","CUI=:]?r,Z","CUI=:]?r,Z",true,0.085,0.083,,,2025-10-11T18:59:57.453424+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"CUI=:]?r,Z","according to chapter 3 of culturally responsive computing, what emerging trends are shaping programming language design across cultures?","CUI=:]?r,Z","CUI=:]?r,Z",true,0.546,0.546,25.711,1.303,2025-10-11T18:59:57.603043+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,kXZh&vp)FN,how can inclusive datasets reduce bias?,kXZh&vp)FN,kXZh&vp)FN,true,0.039,0.037,,,2025-10-11T18:59:57.778592+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,kXZh&vp)FN,how can inclusive datasets reduce bias?,kXZh&vp)FN,kXZh&vp)FN,true,0.202,0.202,26.392,1.313,2025-10-11T18:59:57.907150+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,fv%!6<ue25,"according to chapter 3 of culturally responsive computing, what challenges do open-source projects face in promoting cultural diversity?",fv%!6<ue25,fv%!6<ue25,true,0.073,0.071,,,2025-10-11T18:59:58.079778+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,fv%!6<ue25,"according to chapter 3 of culturally responsive computing, what challenges do open-source projects face in promoting cultural diversity?",fv%!6<ue25,fv%!6<ue25,true,0.559,0.559,25.760,1.328,2025-10-11T18:59:58.211252+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,MM]tRy6fA$,what is the role of transparency in algorithmic processes?,MM]tRy6fA$,MM]tRy6fA$,true,0.047,0.045,,,2025-10-11T18:59:58.379810+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,MM]tRy6fA$,what is the role of transparency in algorithmic processes?,MM]tRy6fA$,MM]tRy6fA$,true,0.284,0.284,25.388,1.278,2025-10-11T18:59:58.513568+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,GUD_jgZxJt,what role do algorithms play in ai?,GUD_jgZxJt,GUD_jgZxJt,true,0.057,0.055,,,2025-10-11T18:59:58.685861+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,GUD_jgZxJt,what role do algorithms play in ai?,GUD_jgZxJt,GUD_jgZxJt,true,0.364,0.364,30.753,1.355,2025-10-11T18:59:58.813439+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,OFo]m.](+I,what is data underrepresentation bias?,OFo]m.](+I,OFo]m.](+I,true,0.068,0.065,,,2025-10-11T18:59:58.993290+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,OFo]m.](+I,what is data underrepresentation bias?,OFo]m.](+I,OFo]m.](+I,true,0.238,0.238,25.915,1.288,2025-10-11T18:59:59.135727+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,ts6okQ{kEk,"why is team diversity critical in algorithm development, according to chapter 5 of culturally responsive computing?",ts6okQ{kEk,ts6okQ{kEk,true,0.088,0.085,,,2025-10-11T18:59:59.307700+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,ts6okQ{kEk,"why is team diversity critical in algorithm development, according to chapter 5 of culturally responsive computing?",ts6okQ{kEk,ts6okQ{kEk,true,0.443,0.443,26.145,1.327,2025-10-11T18:59:59.435644+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,CK<TWv/L=.,what is supervised learning?,CK<TWv/L=.,CK<TWv/L=.,true,0.041,0.040,,,2025-10-11T18:59:59.611258+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,CK<TWv/L=.,what is supervised learning?,CK<TWv/L=.,CK<TWv/L=.,true,0.205,0.205,25.783,1.283,2025-10-11T18:59:59.743185+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"N8&F[hO}u,","according to chapter 3 of culturally responsive computing, what are strategies for effective cross-cultural communication in programming teams?","N8&F[hO}u,","N8&F[hO}u,",true,0.074,0.072,,,2025-10-11T18:59:59.915525+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,"N8&F[hO}u,","according to chapter 3 of culturally responsive computing, what are strategies for effective cross-cultural communication in programming teams?","N8&F[hO}u,","N8&F[hO}u,",true,0.551,0.551,26.209,1.322,2025-10-11T19:00:00.060981+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,fXS2*ZLbz2,what are the three fundamental components of an algorithm?,fXS2*ZLbz2,fXS2*ZLbz2,true,0.045,0.043,,,2025-10-11T19:00:00.237831+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 03 - Principles of Computer Science,47,fXS2*ZLbz2,what are the three fundamental components of an algorithm?,fXS2*ZLbz2,fXS2*ZLbz2,true,0.257,0.257,25.646,1.354,2025-10-11T19:00:00.368761+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,x-F_hpaS$M,what is set theory used for in computing?,x-F_hpaS$M,x-F_hpaS$M,true,0.518,0.516,,,2025-10-11T19:00:00.535592+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,x-F_hpaS$M,what is set theory used for in computing?,x-F_hpaS$M,x-F_hpaS$M,true,3.701,3.701,25.613,15.491,2025-10-11T19:00:00.671307+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"""p7pSHZ#}5u""",what is the risk of companies making bug reporting difficult?,"""p7pSHZ#}5u""","""p7pSHZ#}5u""",true,0.520,0.518,,,2025-10-11T19:00:00.861735+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"""p7pSHZ#}5u""",what is the risk of companies making bug reporting difficult?,"""p7pSHZ#}5u""","""p7pSHZ#}5u""",true,4.282,4.281,25.519,15.868,2025-10-11T19:00:00.997738+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,EvEIm!AHp1,what is pruning in decision trees?,EvEIm!AHp1,EvEIm!AHp1,true,0.493,0.491,,,2025-10-11T19:00:01.192220+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,EvEIm!AHp1,what is pruning in decision trees?,EvEIm!AHp1,EvEIm!AHp1,true,3.362,3.362,25.703,15.253,2025-10-11T19:00:01.325762+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"""iQK$C#bXzp""",what are the anchor milestones in the spiral model?,"""iQK$C#bXzp""","""iQK$C#bXzp""",true,0.626,0.624,,,2025-10-11T19:00:01.512576+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"""iQK$C#bXzp""",what are the anchor milestones in the spiral model?,"""iQK$C#bXzp""","""iQK$C#bXzp""",true,3.826,3.825,26.328,15.597,2025-10-11T19:00:01.651289+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,BVSir_U{9i,what problems can outsourcing introduce?,BVSir_U{9i,BVSir_U{9i,true,0.548,0.546,,,2025-10-11T19:00:01.846814+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,BVSir_U{9i,what problems can outsourcing introduce?,BVSir_U{9i,BVSir_U{9i,true,4.222,4.222,26.553,16.190,2025-10-11T19:00:01.982675+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,I<ocNB/`r=,what is a fifth-generation programming language (5gl)?,I<ocNB/`r=,I<ocNB/`r=,true,0.706,0.703,,,2025-10-11T19:00:02.181475+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,I<ocNB/`r=,what is a fifth-generation programming language (5gl)?,I<ocNB/`r=,I<ocNB/`r=,true,4.097,4.097,26.358,15.670,2025-10-11T19:00:02.325080+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,h]5LKK>T^P,how are requirements validated in rad projects?,h]5LKK>T^P,h]5LKK>T^P,true,0.172,0.170,,,2025-10-11T19:00:02.516715+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,h]5LKK>T^P,how are requirements validated in rad projects?,h]5LKK>T^P,h]5LKK>T^P,true,1.989,1.989,32.703,15.838,2025-10-11T19:00:02.653918+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,r&U*YR`DZX,what are the six phases of the software engineering process?,r&U*YR`DZX,r&U*YR`DZX,true,0.816,0.814,,,2025-10-11T19:00:02.858130+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,r&U*YR`DZX,what are the six phases of the software engineering process?,r&U*YR`DZX,r&U*YR`DZX,true,4.464,4.463,28.568,16.173,2025-10-11T19:00:03.005650+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"Cbnc(FYMs,",what is a “defect” in this context?,"Cbnc(FYMs,","Cbnc(FYMs,",true,0.608,0.605,,,2025-10-11T19:00:03.206680+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"Cbnc(FYMs,",what is a “defect” in this context?,"Cbnc(FYMs,","Cbnc(FYMs,",true,3.735,3.735,26.553,16.226,2025-10-11T19:00:03.350028+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"""I#/>W.CI?H""",what are perfective maintenance tasks?,"""I#/>W.CI?H""","""I#/>W.CI?H""",true,0.540,0.538,,,2025-10-11T19:00:03.553006+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 04 - Software Engineering,871,"""I#/>W.CI?H""",what are perfective maintenance tasks?,"""I#/>W.CI?H""","""I#/>W.CI?H""",true,3.759,3.759,25.912,15.685,2025-10-11T19:00:03.697766+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,s}fip8GwM],what is a cellular automaton?,s}fip8GwM],s}fip8GwM],true,0.619,0.616,,,2025-10-11T19:00:03.892698+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,s}fip8GwM],what is a cellular automaton?,s}fip8GwM],s}fip8GwM],true,2.959,2.959,26.847,16.166,2025-10-11T19:00:04.036626+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,o%bI+&@0q[,what is the inefficiency in the naive smoothing algorithm?,o%bI+&@0q[,o%bI+&@0q[,true,0.693,0.690,,,2025-10-11T19:00:04.234617+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,o%bI+&@0q[,what is the inefficiency in the naive smoothing algorithm?,o%bI+&@0q[,o%bI+&@0q[,true,3.656,3.655,26.094,16.870,2025-10-11T19:00:04.377002+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,k~!7t>ivwh,what is explainable ai (xai)?,k~!7t>ivwh,k~!7t>ivwh,true,0.448,0.447,,,2025-10-11T19:00:04.571949+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,k~!7t>ivwh,what is explainable ai (xai)?,k~!7t>ivwh,k~!7t>ivwh,true,3.528,3.528,27.269,16.539,2025-10-11T19:00:04.716116+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,JGbo@t7Dg=,how does a vae generate novel samples after training?,JGbo@t7Dg=,,false,,,,,2025-10-11T19:00:04.912056+00:00,Non-zero exit (1)
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,JGbo@t7Dg=,how does a vae generate novel samples after training?,JGbo@t7Dg=,JGbo@t7Dg=,true,3.753,3.753,27.800,16.570,2025-10-11T19:00:05.050539+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"MFJ.g0]F,:",what is semisupervised ensemble learning?,"MFJ.g0]F,:","MFJ.g0]F,:",true,0.483,0.481,,,2025-10-11T19:00:05.250637+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"MFJ.g0]F,:",what is semisupervised ensemble learning?,"MFJ.g0]F,:","MFJ.g0]F,:",true,3.442,3.442,26.251,16.128,2025-10-11T19:00:05.386573+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,vce@TaAm~b,how does boosting reduce bias?,vce@TaAm~b,vce@TaAm~b,true,0.262,0.260,,,2025-10-11T19:00:05.576668+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,vce@TaAm~b,how does boosting reduce bias?,vce@TaAm~b,vce@TaAm~b,true,2.945,2.945,25.743,16.300,2025-10-11T19:00:05.714659+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"H`^v,bBQ?,",why is feature scaling often required?,"H`^v,bBQ?,",,false,,,,,2025-10-11T19:00:05.904741+00:00,Non-zero exit (1)
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"H`^v,bBQ?,",why is feature scaling often required?,"H`^v,bBQ?,","H`^v,bBQ?,",true,1.852,1.852,27.568,17.398,2025-10-11T19:00:06.025848+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,g67lSAYYP1,when is it acceptable to drop missing data?,g67lSAYYP1,g67lSAYYP1,true,0.145,0.143,,,2025-10-11T19:00:06.222074+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,g67lSAYYP1,when is it acceptable to drop missing data?,g67lSAYYP1,g67lSAYYP1,true,1.899,1.898,25.604,16.481,2025-10-11T19:00:06.356586+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,oJ}3p2ouuc,what is the advantage of storing data in a table rather than multiple parallel lists?,oJ}3p2ouuc,oJ}3p2ouuc,true,0.504,0.502,,,2025-10-11T19:00:06.544911+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,oJ}3p2ouuc,what is the advantage of storing data in a table rather than multiple parallel lists?,oJ}3p2ouuc,oJ}3p2ouuc,true,4.952,4.952,25.311,16.172,2025-10-11T19:00:06.685696+00:00,
42,python,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"u},72Am?<t",how can you find the index of the minimum value in a list?,"u},72Am?<t","u},72Am?<t",true,0.220,0.218,,,2025-10-11T19:00:06.875572+00:00,
42,rust,tfidf,topic,Launch into Computing::Unit 05 - Data Science and Storage,888,"u},72Am?<t",how can you find the index of the minimum value in a list?,"u},72Am?<t","u},72Am?<t",true,3.499,3.499,26.271,17.685,2025-10-11T19:00:07.011716+00:00,
